sequence,qseqid,ori_type,pct_identity,pct_cov_subject,q_start,q_end,strand,qlen,sstart,send,slen,length,bitscore,evalue
seq_19,seq_19,ColE1,99.83,100.0,3753,4341,+,11176,1,589,589,589,1058,0.0
seq_19,seq_19,ColE1,99.491,100.0,7295,7883,-,11176,589,1,589,589,1049,0.0
seq_2,seq_2,ColE1,99.66,100.0,3051,3639,+,10275,1,589,589,589,1054,0.0
seq_2,seq_2,ColE1,99.491,100.0,7226,7814,-,10275,589,1,589,589,1049,0.0
seq_20,seq_20,ColE1,99.83,100.0,3582,4170,+,10295,1,589,589,589,1058,0.0
seq_20,seq_20,ColE1,99.66,100.0,8463,9051,-,10295,589,1,589,589,1054,0.0
seq_21,seq_21,ColE1,99.66,100.0,9354,9942,+,13352,1,589,589,589,1054,0.0
seq_21,seq_21,ColE1,99.491,100.0,3852,4440,-,13352,589,1,589,589,1049,0.0
seq_22,seq_22,ColE1,99.66,100.0,3562,4150,-,10340,589,1,589,589,1054,0.0
seq_23,seq_23,ColE1,99.83,100.0,15941,16529,+,22059,1,589,589,589,1058,0.0
seq_23,seq_23,ColE1,99.66,100.0,20101,20689,-,22059,589,1,589,589,1054,0.0
seq_23,seq_23,ColE1,99.66,100.0,4753,5341,+,22059,1,589,589,589,1054,0.0
seq_24,seq_24,ColE1,99.66,100.0,11691,12279,-,13877,589,1,589,589,1054,0.0
seq_24,seq_24,ColE1,99.66,100.0,7851,8439,+,13877,1,589,589,589,1054,0.0
seq_25,seq_25,ColE1,99.66,100.0,2053,2641,+,10065,1,589,589,589,1054,0.0
seq_25,seq_25,ColE1,99.66,100.0,6083,6671,+,10065,1,589,589,589,1054,0.0
seq_25,seq_25,ColE1,99.66,100.0,8700,9288,+,10065,1,589,589,589,1054,0.0
seq_26,seq_26,ColE1,99.83,100.0,3751,4339,+,13835,1,589,589,589,1058,0.0
seq_26,seq_26,ColE1,99.66,100.0,11112,11700,-,13835,589,1,589,589,1054,0.0
seq_26,seq_26,ColE1,99.66,100.0,6797,7385,+,13835,1,589,589,589,1054,0.0
seq_27,seq_27,ColE1,99.83,100.0,19711,20299,-,21900,589,1,589,589,1058,0.0
seq_27,seq_27,ColE1,99.83,100.0,15368,15956,+,21900,1,589,589,589,1058,0.0
seq_27,seq_27,ColE1,99.66,100.0,4047,4635,-,21900,589,1,589,589,1054,0.0
seq_28,seq_28,ColE1,99.83,100.0,4637,5225,+,16714,1,589,589,589,1058,0.0
seq_28,seq_28,ColE1,99.83,100.0,11811,12399,+,16714,1,589,589,589,1058,0.0
seq_28,seq_28,Col(pHAD28)_1__KU674895,89.313,100.0,12558,12688,-,16714,131,1,131,131,174,2.0500000000000003e-43
seq_28,seq_28,Col(pHAD28)_1__KU674895,89.313,100.0,1416,1546,-,16714,131,1,131,131,174,2.0500000000000003e-43
seq_29,seq_29,ColE1,99.83,100.0,14917,15505,+,36215,1,589,589,589,1058,0.0
seq_29,seq_29,ColE1,99.83,100.0,18899,19487,+,36215,1,589,589,589,1058,0.0
seq_29,seq_29,ColE1,99.83,100.0,28912,29500,+,36215,1,589,589,589,1058,0.0
seq_29,seq_29,ColE1,99.66,100.0,2980,3568,+,36215,1,589,589,589,1054,0.0
seq_29,seq_29,ColE1,99.66,100.0,8681,9269,-,36215,589,1,589,589,1054,0.0
seq_29,seq_29,ColE1,99.66,100.0,4206,4794,-,36215,589,1,589,589,1054,0.0
seq_29,seq_29,Col(pHAD28)_1__KU674895,89.313,100.0,29659,29789,-,36215,131,1,131,131,174,4.44e-43
seq_3,seq_3,ColE1,99.83,100.0,8481,9069,-,10404,589,1,589,589,1058,0.0
seq_3,seq_3,ColE1,99.83,100.0,3922,4510,+,10404,1,589,589,589,1058,0.0
seq_3,seq_3,ColE1,99.66,100.0,1487,2075,+,10404,1,589,589,589,1054,0.0
seq_30,seq_30,ColE1,99.83,100.0,3203,3791,+,11959,1,589,589,589,1058,0.0
seq_30,seq_30,ColE1,99.83,100.0,8753,9341,+,11959,1,589,589,589,1058,0.0
seq_31,seq_31,ColE1,99.66,100.0,2560,3148,+,13868,1,589,589,589,1054,0.0
seq_31,seq_31,ColE1,99.66,100.0,7346,7934,+,13868,1,589,589,589,1054,0.0
seq_31,seq_31,ColE1,99.66,100.0,11554,12142,+,13868,1,589,589,589,1054,0.0
seq_32,seq_32,ColE1,99.83,100.0,4047,4635,+,15263,1,589,589,589,1058,0.0
seq_32,seq_32,ColE1,99.66,100.0,11612,12200,-,15263,589,1,589,589,1054,0.0
seq_33,seq_33,ColE1,99.83,100.0,16198,16786,+,38659,1,589,589,589,1058,0.0
seq_33,seq_33,ColE1,99.83,100.0,23877,24465,+,38659,1,589,589,589,1058,0.0
seq_33,seq_33,ColE1,99.83,100.0,29956,30544,+,38659,1,589,589,589,1058,0.0
seq_33,seq_33,ColE1,99.66,100.0,6909,7497,+,38659,1,589,589,589,1054,0.0
seq_33,seq_33,ColE1,99.66,100.0,20261,20849,+,38659,1,589,589,589,1054,0.0
seq_33,seq_33,Col(pHAD28)_1__KU674895,89.313,100.0,30703,30833,-,38659,131,1,131,131,174,4.740000000000001e-43
seq_34,seq_34,ColE1,99.66,100.0,348,936,+,11254,1,589,589,589,1054,0.0
seq_34,seq_34,ColE1,99.66,100.0,4450,5038,+,11254,1,589,589,589,1054,0.0
seq_35,seq_35,ColE1,99.83,100.0,3803,4391,+,9742,1,589,589,589,1058,0.0
seq_35,seq_35,ColE1,99.66,100.0,6333,6921,-,9742,589,1,589,589,1054,0.0
seq_37,seq_37,ColE1,99.83,100.0,21676,22264,+,25503,1,589,589,589,1058,0.0
seq_37,seq_37,ColE1,99.66,100.0,3461,4049,+,25503,1,589,589,589,1054,0.0
seq_37,seq_37,ColE1,99.66,100.0,5076,5664,+,25503,1,589,589,589,1054,0.0
seq_37,seq_37,ColE1,99.66,100.0,7241,7829,-,25503,589,1,589,589,1054,0.0
seq_38,seq_38,ColE1,99.83,100.0,3760,4348,+,12015,1,589,589,589,1058,0.0
seq_38,seq_38,ColE1,99.66,100.0,8954,9542,-,12015,589,1,589,589,1054,0.0
seq_39,seq_39,ColE1,99.83,100.0,22033,22621,+,30128,1,589,589,589,1058,0.0
seq_39,seq_39,ColE1,99.66,100.0,27138,27726,-,30128,589,1,589,589,1054,0.0
seq_39,seq_39,ColE1,99.66,100.0,3660,4248,+,30128,1,589,589,589,1054,0.0
seq_39,seq_39,ColE1,99.66,100.0,12876,13464,+,30128,1,589,589,589,1054,0.0
seq_4,seq_4,ColE1,99.66,100.0,7359,7947,-,14329,589,1,589,589,1054,0.0
seq_40,seq_40,ColE1,99.66,100.0,4205,4793,+,11062,1,589,589,589,1054,0.0
seq_40,seq_40,ColE1,99.491,100.0,7392,7980,-,11062,589,1,589,589,1049,0.0
seq_41,seq_41,ColE1,99.66,100.0,7486,8074,-,10227,589,1,589,589,1054,0.0
seq_41,seq_41,Col(pHAD28)_1__KU674895,89.313,100.0,3873,4003,+,10227,1,131,131,131,174,1.25e-43
seq_42,seq_42,ColE1,99.66,100.0,3736,4324,+,10618,1,589,589,589,1054,0.0
seq_42,seq_42,ColE1,97.508,102.20713073005092,7792,8393,+,10618,1,589,589,602,1026,0.0
seq_42,seq_42,Col440I_1__CP023920,94.737,100.0,723,836,+,10618,1,114,114,114,179,3.06e-45
seq_43,seq_43,ColE1,99.66,100.0,6213,6801,+,15271,1,589,589,589,1054,0.0
seq_43,seq_43,ColE1,99.66,100.0,10741,11329,+,15271,1,589,589,589,1054,0.0
seq_44,seq_44,ColE1,99.83,100.0,2344,2932,+,16892,1,589,589,589,1058,0.0
seq_44,seq_44,ColE1,99.83,100.0,7852,8440,+,16892,1,589,589,589,1058,0.0
seq_44,seq_44,ColE1,99.66,100.0,13257,13845,-,16892,589,1,589,589,1054,0.0
seq_44,seq_44,Col(pHAD28)_1__KU674895,89.313,100.0,11925,12055,-,16892,131,1,131,131,174,2.07e-43
seq_45,seq_45,ColE1,99.66,100.0,11268,11856,-,12943,589,1,589,589,1054,0.0
seq_45,seq_45,ColE1,99.66,100.0,6368,6956,+,12943,1,589,589,589,1054,0.0
seq_45,seq_45,Col(pHAD28)_1__KU674895,89.313,100.0,2627,2757,-,12943,131,1,131,131,174,1.59e-43
seq_46,seq_46,ColE1,99.83,100.0,8710,9298,+,12390,1,589,589,589,1058,0.0
seq_46,seq_46,ColE1,99.66,100.0,3446,4034,+,12390,1,589,589,589,1054,0.0
seq_46,seq_46,ColE1,99.66,100.0,6181,6769,-,12390,589,1,589,589,1054,0.0
seq_47,seq_47,ColE1,99.66,100.0,5047,5635,+,13973,1,589,589,589,1054,0.0
seq_47,seq_47,ColE1,99.491,100.0,11741,12329,+,13973,1,589,589,589,1049,0.0
seq_48,seq_48,ColE1,99.83,100.0,1873,2461,-,11280,589,1,589,589,1058,0.0
seq_48,seq_48,ColE1,99.66,100.0,6554,7142,-,11280,589,1,589,589,1054,0.0
seq_48,seq_48,ColE1,99.66,100.0,4144,4732,-,11280,589,1,589,589,1054,0.0
seq_49,seq_49,ColE1,99.66,100.0,5507,6095,+,10325,1,589,589,589,1054,0.0
seq_49,seq_49,Col(pHAD28)_1__KU674895,89.313,100.0,1436,1566,-,10325,131,1,131,131,174,1.27e-43
seq_5,seq_5,ColE1,99.83,100.0,5434,6022,+,17755,1,589,589,589,1058,0.0
seq_5,seq_5,ColE1,99.66,100.0,13555,14143,+,17755,1,589,589,589,1054,0.0
seq_5,seq_5,Col(pHAD28)_1__KU674895,89.313,100.0,6181,6311,-,17755,131,1,131,131,174,2.18e-43
seq_5,seq_5,Col(pHAD28)_1__KU674895,89.313,100.0,417,547,-,17755,131,1,131,131,174,2.18e-43
seq_50,seq_50,ColE1,99.66,100.0,5618,6206,+,17664,1,589,589,589,1054,0.0
seq_50,seq_50,ColE1,99.66,100.0,10792,11380,+,17664,1,589,589,589,1054,0.0
seq_50,seq_50,ColE1,99.66,100.0,15740,16328,+,17664,1,589,589,589,1054,0.0
seq_51,seq_51,ColE1,99.83,100.0,5133,5721,+,11641,1,589,589,589,1058,0.0
seq_51,seq_51,ColE1,99.66,100.0,10302,10890,-,11641,589,1,589,589,1054,0.0
seq_51,seq_51,ColE1,99.66,100.0,8720,9308,-,11641,589,1,589,589,1054,0.0
seq_51,seq_51,ColE1,99.66,100.0,925,1513,-,11641,589,1,589,589,1054,0.0
seq_52,seq_52,ColE1,99.66,100.0,1535,2123,-,6685,589,1,589,589,1054,0.0
seq_53,seq_53,ColE1,99.83,100.0,4318,4906,+,15039,1,589,589,589,1058,0.0
seq_53,seq_53,ColE1,99.66,100.0,12707,13295,+,15039,1,589,589,589,1054,0.0
seq_53,seq_53,ColE1,99.491,100.0,7495,8083,-,15039,589,1,589,589,1049,0.0
seq_53,seq_53,Col(pHAD28)_1__KU674895,89.313,100.0,343,473,-,15039,131,1,131,131,174,1.84e-43
seq_54,seq_54,ColE1,99.66,100.0,4919,5507,+,7824,1,589,589,589,1054,0.0
seq_55,seq_55,ColE1,99.66,100.0,2020,2608,+,13334,1,589,589,589,1054,0.0
seq_55,seq_55,ColE1,99.66,100.0,6756,7344,-,13334,589,1,589,589,1054,0.0
seq_56,seq_56,ColE1,99.66,100.0,1763,2351,+,7878,1,589,589,589,1054,0.0
seq_56,seq_56,ColE1,99.66,100.0,6532,7120,+,7878,1,589,589,589,1054,0.0
seq_57,seq_57,ColE1,99.66,100.0,3376,3964,+,22625,1,589,589,589,1054,0.0
seq_57,seq_57,ColE1,99.66,100.0,12797,13385,+,22625,1,589,589,589,1054,0.0
seq_57,seq_57,ColE1,99.66,100.0,7441,8029,-,22625,589,1,589,589,1054,0.0
seq_57,seq_57,ColE1,99.66,100.0,18276,18864,+,22625,1,589,589,589,1054,0.0
seq_58,seq_58,ColE1,99.66,100.0,2359,2947,+,18865,1,589,589,589,1054,0.0
seq_58,seq_58,ColE1,99.66,100.0,13406,13994,-,18865,589,1,589,589,1054,0.0
seq_58,seq_58,ColE1,99.66,100.0,4885,5473,-,18865,589,1,589,589,1054,0.0
seq_58,seq_58,Col(pHAD28)_1__KU674895,89.313,100.0,18361,18491,-,18865,131,1,131,131,174,2.31e-43
seq_59,seq_59,ColE1,99.66,100.0,1884,2472,+,13106,1,589,589,589,1054,0.0
seq_59,seq_59,ColE1,99.66,100.0,10540,11128,-,13106,589,1,589,589,1054,0.0
seq_59,seq_59,ColE1,99.491,100.0,4701,5289,+,13106,1,589,589,589,1049,0.0
seq_6,seq_6,ColE1,99.66,100.0,2606,3194,-,6115,589,1,589,589,1054,0.0
seq_61,seq_61,ColE1,99.66,100.0,3740,4328,-,8856,589,1,589,589,1054,0.0
seq_62,seq_62,ColE1,99.66,100.0,1664,2252,+,11057,1,589,589,589,1054,0.0
seq_62,seq_62,ColE1,99.66,100.0,4938,5526,+,11057,1,589,589,589,1054,0.0
seq_63,seq_63,ColE1,99.66,100.0,7513,8101,-,9352,589,1,589,589,1054,0.0
seq_63,seq_63,ColE1,99.66,100.0,6556,7144,-,9352,589,1,589,589,1054,0.0
seq_63,seq_63,ColE1,99.66,100.0,1954,2542,-,9352,589,1,589,589,1054,0.0
seq_64,seq_64,ColE1,99.83,100.0,11650,12238,+,15287,1,589,589,589,1058,0.0
seq_64,seq_64,ColE1,99.66,100.0,7965,8553,-,15287,589,1,589,589,1054,0.0
seq_64,seq_64,ColE1,99.66,100.0,685,1273,-,15287,589,1,589,589,1054,0.0
seq_64,seq_64,Col(pHAD28)_1__KU674895,89.313,100.0,7676,7806,+,15287,1,131,131,131,174,1.88e-43
seq_65,seq_65,ColE1,99.83,100.0,11424,12012,+,15633,1,589,589,589,1058,0.0
seq_65,seq_65,ColE1,99.66,100.0,4239,4827,+,15633,1,589,589,589,1054,0.0
seq_65,seq_65,ColE1,99.66,100.0,5975,6563,-,15633,589,1,589,589,1054,0.0
seq_65,seq_65,ColE1,99.66,100.0,12740,13328,+,15633,1,589,589,589,1054,0.0
seq_66,seq_66,ColE1,99.66,100.0,1879,2467,+,12531,1,589,589,589,1054,0.0
seq_66,seq_66,ColE1,99.66,100.0,6791,7379,+,12531,1,589,589,589,1054,0.0
seq_67,seq_67,ColE1,99.83,100.0,2226,2814,+,7140,1,589,589,589,1058,0.0
seq_68,seq_68,ColE1,99.66,100.0,8168,8756,+,15131,1,589,589,589,1054,0.0
seq_68,seq_68,ColE1,99.66,100.0,2313,2901,-,15131,589,1,589,589,1054,0.0
seq_68,seq_68,ColE1,99.66,100.0,12790,13378,+,15131,1,589,589,589,1054,0.0
seq_69,seq_69,ColE1,99.66,100.0,2287,2875,+,11702,1,589,589,589,1054,0.0
seq_69,seq_69,ColE1,99.66,100.0,6246,6834,-,11702,589,1,589,589,1054,0.0
seq_69,seq_69,ColE1,99.66,100.0,9648,10236,+,11702,1,589,589,589,1054,0.0
seq_7,seq_7,ColE1,99.66,100.0,11047,11635,-,13421,589,1,589,589,1054,0.0
seq_7,seq_7,ColE1,99.66,100.0,3666,4254,+,13421,1,589,589,589,1054,0.0
seq_7,seq_7,ColE1,99.66,100.0,7685,8273,-,13421,589,1,589,589,1054,0.0
seq_70,seq_70,ColE1,99.66,100.0,9745,10333,+,11254,1,589,589,589,1054,0.0
seq_70,seq_70,ColE1,99.491,100.0,2585,3173,-,11254,589,1,589,589,1049,0.0
seq_71,seq_71,ColE1,99.66,100.0,8540,9128,-,9655,589,1,589,589,1054,0.0
seq_71,seq_71,ColE1,99.66,100.0,3473,4061,+,9655,1,589,589,589,1054,0.0
seq_71,seq_71,ColE1,99.66,100.0,7312,7900,+,9655,1,589,589,589,1054,0.0
seq_72,seq_72,ColE1,99.83,100.0,12430,13018,+,17671,1,589,589,589,1058,0.0
seq_72,seq_72,ColE1,99.66,100.0,6681,7269,+,17671,1,589,589,589,1054,0.0
seq_73,seq_73,ColE1,99.66,100.0,4807,5395,-,13358,589,1,589,589,1054,0.0
seq_73,seq_73,ColE1,99.66,100.0,997,1585,-,13358,589,1,589,589,1054,0.0
seq_73,seq_73,ColE1,99.491,100.0,8755,9343,-,13358,589,1,589,589,1049,0.0
seq_74,seq_74,ColE1,99.66,100.0,2768,3356,+,8089,1,589,589,589,1054,0.0
seq_74,seq_74,ColE1,99.66,100.0,6414,7002,+,8089,1,589,589,589,1054,0.0
seq_74,seq_74,Col(pHAD28)_1__KU674895,89.313,100.0,938,1068,+,8089,1,131,131,131,174,9.92e-44
seq_75,seq_75,ColE1,99.491,100.0,4847,5435,+,6359,1,589,589,589,1049,0.0
seq_76,seq_76,ColE1,99.83,100.0,2699,3287,+,16589,1,589,589,589,1058,0.0
seq_76,seq_76,ColE1,99.83,100.0,8866,9454,+,16589,1,589,589,589,1058,0.0
seq_76,seq_76,ColE1,99.66,100.0,13809,14397,-,16589,589,1,589,589,1054,0.0
seq_77,seq_77,ColE1,99.83,100.0,2110,2698,+,13851,1,589,589,589,1058,0.0
seq_77,seq_77,ColE1,99.83,100.0,7555,8143,+,13851,1,589,589,589,1058,0.0
seq_77,seq_77,ColE1,99.66,100.0,12813,13401,+,13851,1,589,589,589,1054,0.0
seq_78,seq_78,ColE1,99.66,100.0,5265,5853,-,8475,589,1,589,589,1054,0.0
seq_78,seq_78,Col(pHAD28)_1__KU674895,89.313,100.0,1034,1164,-,8475,131,1,131,131,174,1.0400000000000001e-43
seq_79,seq_79,ColE1,99.66,100.0,1765,2353,+,8454,1,589,589,589,1054,0.0
seq_79,seq_79,ColE1,99.66,100.0,6646,7234,+,8454,1,589,589,589,1054,0.0
seq_8,seq_8,ColE1,99.66,100.0,11105,11693,+,16371,1,589,589,589,1054,0.0
seq_8,seq_8,ColE1,99.491,100.0,1775,2363,+,16371,1,589,589,589,1049,0.0
seq_80,seq_80,ColE1,99.66,100.0,10274,10862,+,13647,1,589,589,589,1054,0.0
seq_80,seq_80,ColE1,99.151,100.0,5871,6456,-,13647,589,1,589,589,1039,0.0
seq_81,seq_81,ColE1,99.83,100.0,5804,6392,+,15218,1,589,589,589,1058,0.0
seq_81,seq_81,ColE1,99.66,100.0,1540,2128,-,15218,589,1,589,589,1054,0.0
seq_81,seq_81,ColE1,99.491,100.0,13155,13743,+,15218,1,589,589,589,1049,0.0
seq_82,seq_82,ColE1,99.83,100.0,1907,2495,+,12571,1,589,589,589,1058,0.0
seq_82,seq_82,ColE1,99.83,100.0,4570,5158,+,12571,1,589,589,589,1058,0.0
seq_82,seq_82,ColE1,99.66,100.0,9447,10035,+,12571,1,589,589,589,1054,0.0
seq_83,seq_83,ColE1,99.83,100.0,17675,18263,+,28881,1,589,589,589,1058,0.0
seq_83,seq_83,ColE1,99.83,100.0,24828,25416,+,28881,1,589,589,589,1058,0.0
seq_83,seq_83,ColE1,99.66,100.0,8500,9088,+,28881,1,589,589,589,1054,0.0
seq_83,seq_83,ColE1,99.66,100.0,3311,3899,-,28881,589,1,589,589,1054,0.0
seq_84,seq_84,ColE1,99.83,100.0,1870,2458,+,22650,1,589,589,589,1058,0.0
seq_84,seq_84,ColE1,99.66,100.0,18982,19570,-,22650,589,1,589,589,1054,0.0
seq_84,seq_84,ColE1,99.66,100.0,10494,11082,-,22650,589,1,589,589,1054,0.0
seq_84,seq_84,ColE1,99.66,100.0,5928,6516,-,22650,589,1,589,589,1054,0.0
seq_84,seq_84,Col(pHAD28)_1__KU674895,89.313,100.0,19938,20068,+,22650,1,131,131,131,174,2.78e-43
seq_85,seq_85,ColE1,99.66,100.0,13422,14010,+,31664,1,589,589,589,1054,0.0
seq_85,seq_85,ColE1,99.66,100.0,23594,24182,+,31664,1,589,589,589,1054,0.0
seq_85,seq_85,ColE1,99.66,100.0,7379,7967,-,31664,589,1,589,589,1054,0.0
seq_85,seq_85,ColE1,99.66,100.0,29493,30081,+,31664,1,589,589,589,1054,0.0
seq_85,seq_85,ColE1,99.491,100.0,3981,4569,+,31664,1,589,589,589,1049,0.0
seq_85,seq_85,Col(pHAD28)_1__KU674895,89.313,100.0,711,841,-,31664,131,1,131,131,174,3.8800000000000006e-43
seq_86,seq_86,ColE1,99.66,100.0,782,1370,-,5112,589,1,589,589,1054,0.0
seq_87,seq_87,ColE1,99.66,100.0,3310,3898,+,5500,1,589,589,589,1054,0.0
seq_88,seq_88,ColE1,99.83,100.0,4004,4592,+,8317,1,589,589,589,1058,0.0
seq_89,seq_89,ColE1,99.83,100.0,12953,13541,+,26094,1,589,589,589,1058,0.0
seq_89,seq_89,ColE1,99.83,100.0,20694,21282,+,26094,1,589,589,589,1058,0.0
seq_89,seq_89,ColE1,99.66,100.0,24339,24927,-,26094,589,1,589,589,1054,0.0
seq_89,seq_89,ColE1,99.66,100.0,8168,8756,+,26094,1,589,589,589,1054,0.0
seq_89,seq_89,ColE1,99.66,100.0,444,1032,-,26094,589,1,589,589,1054,0.0
seq_9,seq_9,ColE1,99.83,100.0,11925,12513,+,14778,1,589,589,589,1058,0.0
seq_9,seq_9,ColE1,99.66,100.0,2957,3545,+,14778,1,589,589,589,1054,0.0
seq_9,seq_9,ColE1,99.66,100.0,7322,7910,+,14778,1,589,589,589,1054,0.0
seq_90,seq_90,ColE1,99.66,100.0,1095,1683,-,6820,589,1,589,589,1054,0.0
seq_90,seq_90,ColE1,99.66,100.0,5188,5776,+,6820,1,589,589,589,1054,0.0
seq_91,seq_91,ColE1,99.66,100.0,2808,3396,+,10182,1,589,589,589,1054,0.0
seq_92,seq_92,ColE1,99.66,100.0,5123,5711,+,16400,1,589,589,589,1054,0.0
seq_92,seq_92,ColE1,99.66,100.0,6372,6960,-,16400,589,1,589,589,1054,0.0
seq_93,seq_93,ColE1,99.66,100.0,11419,12007,+,48743,1,589,589,589,1054,0.0
seq_93,seq_93,ColE1,99.66,100.0,23011,23599,+,48743,1,589,589,589,1054,0.0
seq_93,seq_93,ColE1,99.66,100.0,34604,35192,+,48743,1,589,589,589,1054,0.0
seq_93,seq_93,Col440I_1__CP023920,94.737,100.0,46959,47072,+,48743,1,114,114,114,179,1.4e-44
seq_93,seq_93,Col(pHAD28)_1__KU674895,92.035,86.25954198473282,46432,46544,-,48743,131,19,131,113,164,1.08e-39
seq_94,seq_94,ColE1,99.491,100.0,3617,4205,-,8916,589,1,589,589,1049,0.0
seq_95,seq_95,ColE1,99.66,100.0,892,1480,+,7325,1,589,589,589,1054,0.0
seq_95,seq_95,ColE1,99.66,100.0,5136,5724,+,7325,1,589,589,589,1054,0.0
seq_96,seq_96,ColE1,99.66,100.0,13648,14236,+,19577,1,589,589,589,1054,0.0
seq_96,seq_96,ColE1,99.66,100.0,1527,2115,-,19577,589,1,589,589,1054,0.0
seq_96,seq_96,ColE1,99.66,100.0,18621,19209,+,19577,1,589,589,589,1054,0.0
seq_97,seq_97,ColE1,99.66,100.0,2170,2758,+,17942,1,589,589,589,1054,0.0
seq_97,seq_97,ColE1,99.66,100.0,6615,7203,-,17942,589,1,589,589,1054,0.0
seq_97,seq_97,ColE1,99.66,100.0,14521,15109,+,17942,1,589,589,589,1054,0.0
seq_98,seq_98,ColE1,99.83,100.0,3696,4284,+,9267,1,589,589,589,1058,0.0
seq_99,seq_99,ColE1,99.66,100.0,4340,4928,-,8666,589,1,589,589,1054,0.0
