sequence,qseqid,ori_type,pct_identity,pct_cov_subject,q_start,q_end,strand,qlen,sstart,send,slen,length,bitscore,evalue
seq_33,seq_33,Col(pHAD28)_1__KU674895,89.313,100.0,15083,15213,-,22861,131,1,131,131,174,2.8000000000000002e-43
seq_35,seq_35,ColE1,99.66,100.0,7556,8144,+,14090,1,589,589,589,1054,0.0
seq_37,seq_37,Col(pHAD28)_1__KU674895,89.313,100.0,6080,6210,-,9786,131,1,131,131,174,1.1999999999999999e-43
seq_38,seq_38,ColE1,99.66,100.0,3459,4047,+,11505,1,589,589,589,1054,0.0
seq_38,seq_38,Col(pHAD28)_1__KU674895,89.313,100.0,5250,5380,+,11505,1,131,131,131,174,1.41e-43
seq_39,seq_39,ColE1,99.66,100.0,5690,6278,+,21202,1,589,589,589,1054,0.0
seq_39,seq_39,ColE1,99.66,100.0,10189,10777,+,21202,1,589,589,589,1054,0.0
seq_39,seq_39,Col(pHAD28)_1__KU674895,89.313,100.0,19241,19371,-,21202,131,1,131,131,174,2.5999999999999996e-43
seq_4,seq_4,ColE1,99.66,100.0,4167,4755,+,22248,1,589,589,589,1054,0.0
seq_4,seq_4,ColE1,99.66,100.0,7517,8105,+,22248,1,589,589,589,1054,0.0
seq_4,seq_4,ColE1,99.491,100.0,11292,11880,-,22248,589,1,589,589,1049,0.0
seq_4,seq_4,Col(pHAD28)_1__KU674895,89.313,100.0,21391,21521,-,22248,131,1,131,131,174,2.7300000000000002e-43
seq_40,seq_40,ColE1,99.66,100.0,10585,11173,-,12775,589,1,589,589,1054,0.0
seq_40,seq_40,Col(pHAD28)_1__KU674895,89.313,100.0,1012,1142,-,12775,131,1,131,131,174,1.5700000000000002e-43
seq_41,seq_41,ColE1,99.66,100.0,9247,9835,-,12138,589,1,589,589,1054,0.0
seq_41,seq_41,ColE1,99.66,100.0,2102,2690,-,12138,589,1,589,589,1054,0.0
seq_42,seq_42,ColE1,99.83,100.0,7375,7963,+,17628,1,589,589,589,1058,0.0
seq_42,seq_42,ColE1,99.66,100.0,3056,3644,-,17628,589,1,589,589,1054,0.0
seq_42,seq_42,ColE1,99.66,100.0,576,1164,-,17628,589,1,589,589,1054,0.0
seq_43,seq_43,Col(pHAD28)_1__KU674895,89.313,100.0,9740,9870,-,10431,131,1,131,131,174,1.2800000000000002e-43
seq_43,seq_43,Col(pHAD28)_1__KU674895,89.313,100.0,4975,5105,-,10431,131,1,131,131,174,1.2800000000000002e-43
seq_43,seq_43,Col(pHAD28)_1__KU674895,89.313,100.0,1874,2004,-,10431,131,1,131,131,174,1.2800000000000002e-43
seq_45,seq_45,ColE1,99.66,100.0,9032,9620,-,11847,589,1,589,589,1054,0.0
seq_45,seq_45,ColE1,99.66,100.0,4427,5015,+,11847,1,589,589,589,1054,0.0
seq_45,seq_45,Col(pHAD28)_1__KU674895,89.313,100.0,6390,6520,-,11847,131,1,131,131,174,1.45e-43
seq_45,seq_45,Col(pHAD28)_1__KU674895,89.313,100.0,796,926,-,11847,131,1,131,131,174,1.45e-43
seq_46,seq_46,ColE1,99.83,100.0,4274,4862,+,18268,1,589,589,589,1058,0.0
seq_46,seq_46,ColE1,99.66,100.0,7044,7632,+,18268,1,589,589,589,1054,0.0
seq_46,seq_46,ColE1,99.66,100.0,15960,16548,+,18268,1,589,589,589,1054,0.0
seq_46,seq_46,Col(pHAD28)_1__KU674895,89.313,100.0,2394,2524,-,18268,131,1,131,131,174,2.24e-43
seq_47,seq_47,ColE1,99.66,100.0,10821,11409,+,20058,1,589,589,589,1054,0.0
seq_47,seq_47,ColE1,99.66,100.0,14641,15229,+,20058,1,589,589,589,1054,0.0
seq_47,seq_47,ColE1,99.491,100.0,5141,5729,-,20058,589,1,589,589,1049,0.0
seq_48,seq_48,ColE1,99.66,100.0,9428,10016,-,11608,589,1,589,589,1054,0.0
seq_48,seq_48,ColE1,99.66,100.0,5944,6532,-,11608,589,1,589,589,1054,0.0
seq_49,seq_49,ColE1,99.491,100.0,6137,6725,-,9872,589,1,589,589,1049,0.0
seq_49,seq_49,Col(pHAD28)_1__KU674895,89.313,100.0,8119,8249,-,9872,131,1,131,131,174,1.21e-43
seq_5,seq_5,Col(pHAD28)_1__KU674895,89.313,100.0,2975,3105,-,7803,131,1,131,131,174,9.57e-44
seq_50,seq_50,ColE1,99.66,100.0,8022,8610,-,20735,589,1,589,589,1054,0.0
seq_50,seq_50,ColE1,99.66,100.0,3631,4219,-,20735,589,1,589,589,1054,0.0
seq_50,seq_50,ColE1,99.66,100.0,16575,17163,+,20735,1,589,589,589,1054,0.0
seq_51,seq_51,ColE1,99.83,100.0,8168,8756,+,19054,1,589,589,589,1058,0.0
seq_51,seq_51,Col(pHAD28)_1__KU674895,89.313,100.0,3847,3977,-,19054,131,1,131,131,174,2.3400000000000003e-43
seq_52,seq_52,ColE1,99.66,100.0,12701,13289,+,16201,1,589,589,589,1054,0.0
seq_53,seq_53,ColE1,99.66,100.0,3499,4087,+,9802,1,589,589,589,1054,0.0
seq_54,seq_54,ColE1,99.66,100.0,12725,13313,-,16752,589,1,589,589,1054,0.0
seq_54,seq_54,ColE1,99.66,100.0,5396,5984,+,16752,1,589,589,589,1054,0.0
seq_54,seq_54,Col(pHAD28)_1__KU674895,89.313,100.0,8735,8865,-,16752,131,1,131,131,174,2.06e-43
seq_55,seq_55,ColE1,99.83,100.0,2287,2875,+,11019,1,589,589,589,1058,0.0
seq_56,seq_56,ColE1,99.66,100.0,24422,25010,-,25353,589,1,589,589,1054,0.0
seq_56,seq_56,ColE1,99.66,100.0,5791,6379,+,25353,1,589,589,589,1054,0.0
seq_56,seq_56,ColE1,99.66,100.0,8570,9158,-,25353,589,1,589,589,1054,0.0
seq_56,seq_56,ColE1,99.66,100.0,19614,20202,+,25353,1,589,589,589,1054,0.0
seq_57,seq_57,ColE1,99.66,100.0,17474,18062,-,19248,589,1,589,589,1054,0.0
seq_57,seq_57,ColE1,99.66,100.0,13108,13696,+,19248,1,589,589,589,1054,0.0
seq_57,seq_57,ColE1,99.491,100.0,5191,5779,+,19248,1,589,589,589,1049,0.0
seq_58,seq_58,ColE1,99.66,100.0,2101,2689,-,8813,589,1,589,589,1054,0.0
seq_58,seq_58,Col(pHAD28)_1__KU674895,89.313,100.0,7273,7403,-,8813,131,1,131,131,174,1.0800000000000002e-43
seq_59,seq_59,ColE1,99.66,100.0,24601,25189,-,26386,589,1,589,589,1054,0.0
seq_59,seq_59,ColE1,99.66,100.0,12249,12837,+,26386,1,589,589,589,1054,0.0
seq_59,seq_59,ColE1,99.66,100.0,18905,19493,+,26386,1,589,589,589,1054,0.0
seq_59,seq_59,ColE1,99.66,100.0,4465,5053,-,26386,589,1,589,589,1054,0.0
seq_59,seq_59,ColE1,99.66,100.0,22182,22770,+,26386,1,589,589,589,1054,0.0
seq_59,seq_59,Col(pHAD28)_1__KU674895,89.313,100.0,23282,23412,-,26386,131,1,131,131,174,3.23e-43
seq_6,seq_6,Col(pHAD28)_1__KU674895,89.313,100.0,3349,3479,-,10404,131,1,131,131,174,1.2800000000000002e-43
seq_60,seq_60,ColE1,99.66,100.0,21187,21775,-,22986,589,1,589,589,1054,0.0
seq_60,seq_60,ColE1,99.66,100.0,6845,7433,+,22986,1,589,589,589,1054,0.0
seq_60,seq_60,ColE1,99.66,100.0,14866,15454,-,22986,589,1,589,589,1054,0.0
seq_60,seq_60,ColE1,99.66,100.0,12447,13035,-,22986,589,1,589,589,1054,0.0
seq_61,seq_61,ColE1,99.66,100.0,12426,13014,-,19703,589,1,589,589,1054,0.0
seq_61,seq_61,ColE1,99.66,100.0,9251,9839,+,19703,1,589,589,589,1054,0.0
seq_61,seq_61,ColE1,99.66,100.0,1087,1675,-,19703,589,1,589,589,1054,0.0
seq_61,seq_61,ColE1,96.854,102.54668930390493,18822,19425,+,19703,1,589,589,604,1013,0.0
seq_61,seq_61,Col(pHAD28)_1__KU674895,89.313,100.0,584,714,+,19703,1,131,131,131,174,2.42e-43
seq_62,seq_62,ColE1,99.66,100.0,1622,2210,-,11240,589,1,589,589,1054,0.0
seq_63,seq_63,ColE1,99.66,100.0,7233,7821,-,14876,589,1,589,589,1054,0.0
seq_63,seq_63,ColE1,99.66,100.0,4548,5136,-,14876,589,1,589,589,1054,0.0
seq_63,seq_63,ColE1,99.66,100.0,13941,14529,+,14876,1,589,589,589,1054,0.0
seq_64,seq_64,ColE1,99.83,100.0,5574,6162,+,21961,1,589,589,589,1058,0.0
seq_64,seq_64,ColE1,99.83,100.0,14759,15347,+,21961,1,589,589,589,1058,0.0
seq_64,seq_64,Col(pHAD28)_1__KU674895,89.313,100.0,19872,20002,-,21961,131,1,131,131,174,2.69e-43
seq_64,seq_64,Col(pHAD28)_1__KU674895,89.313,100.0,9756,9886,-,21961,131,1,131,131,174,2.69e-43
seq_65,seq_65,ColE1,99.66,100.0,5783,6371,+,17919,1,589,589,589,1054,0.0
seq_66,seq_66,ColE1,99.83,100.0,4839,5427,+,15233,1,589,589,589,1058,0.0
seq_66,seq_66,ColE1,99.83,100.0,7984,8572,+,15233,1,589,589,589,1058,0.0
seq_66,seq_66,ColE1,99.83,100.0,13294,13882,+,15233,1,589,589,589,1058,0.0
seq_67,seq_67,ColE1,99.66,100.0,9527,10115,+,16231,1,589,589,589,1054,0.0
seq_67,seq_67,Col(pHAD28)_1__KU674895,89.313,100.0,15267,15397,-,16231,131,1,131,131,174,1.99e-43
seq_68,seq_68,ColE1,99.66,100.0,13576,14164,-,19790,589,1,589,589,1054,0.0
seq_68,seq_68,ColE1,99.66,100.0,10302,10890,+,19790,1,589,589,589,1054,0.0
seq_68,seq_68,ColE1,99.66,100.0,5068,5656,-,19790,589,1,589,589,1054,0.0
seq_68,seq_68,Col(pHAD28)_1__KU674895,89.313,100.0,1065,1195,-,19790,131,1,131,131,174,2.43e-43
seq_69,seq_69,ColE1,99.66,100.0,10850,11438,-,26128,589,1,589,589,1054,0.0
seq_69,seq_69,ColE1,99.66,100.0,16899,17487,+,26128,1,589,589,589,1054,0.0
seq_69,seq_69,ColE1,99.66,100.0,7764,8352,-,26128,589,1,589,589,1054,0.0
seq_69,seq_69,ColE1,99.66,100.0,5608,6196,-,26128,589,1,589,589,1054,0.0
seq_69,seq_69,ColE1,99.66,100.0,22935,23523,+,26128,1,589,589,589,1054,0.0
seq_69,seq_69,ColE1,99.66,100.0,1571,2159,-,26128,589,1,589,589,1054,0.0
seq_69,seq_69,Col(pHAD28)_1__KU674895,89.313,100.0,810,940,+,26128,1,131,131,131,174,3.2000000000000002e-43
seq_69,seq_69,Col(pHAD28)_1__KU674895,89.313,100.0,12726,12856,-,26128,131,1,131,131,174,3.2000000000000002e-43
seq_69,seq_69,Col(pHAD28)_1__KU674895,89.231,99.23664122137404,1317,1446,+,26128,1,130,131,130,172,1.12e-42
seq_7,seq_7,ColE1,99.66,100.0,4955,5543,-,8777,589,1,589,589,1054,0.0
seq_7,seq_7,Col(pHAD28)_1__KU674895,89.313,100.0,4666,4796,+,8777,1,131,131,131,174,1.0800000000000002e-43
seq_70,seq_70,ColE1,99.66,100.0,15220,15808,-,25995,589,1,589,589,1054,0.0
seq_70,seq_70,ColE1,99.66,100.0,11254,11842,+,25995,1,589,589,589,1054,0.0
seq_70,seq_70,ColE1,99.66,100.0,12415,13003,-,25995,589,1,589,589,1054,0.0
seq_70,seq_70,ColE1,99.66,100.0,4533,5121,-,25995,589,1,589,589,1054,0.0
seq_70,seq_70,Col(pHAD28)_1__KU674895,89.313,100.0,23704,23834,-,25995,131,1,131,131,174,3.19e-43
seq_70,seq_70,Col(pHAD28)_1__KU674895,89.313,100.0,950,1080,-,25995,131,1,131,131,174,3.19e-43
seq_71,seq_71,ColE1,99.66,100.0,10913,11501,+,22528,1,589,589,589,1054,0.0
seq_71,seq_71,ColE1,99.66,100.0,2953,3541,-,22528,589,1,589,589,1054,0.0
seq_71,seq_71,Col(pHAD28)_1__KU674895,89.313,100.0,14127,14257,-,22528,131,1,131,131,174,2.76e-43
seq_72,seq_72,ColE1,99.66,100.0,1378,1966,+,17272,1,589,589,589,1054,0.0
seq_72,seq_72,ColE1,99.66,100.0,12871,13459,+,17272,1,589,589,589,1054,0.0
seq_72,seq_72,Col(pHAD28)_1__KU674895,89.313,100.0,2745,2875,-,17272,131,1,131,131,174,2.1200000000000003e-43
seq_73,seq_73,ColE1,99.83,100.0,16878,17466,+,23943,1,589,589,589,1058,0.0
seq_73,seq_73,ColE1,99.66,100.0,18741,19329,-,23943,589,1,589,589,1054,0.0
seq_73,seq_73,ColE1,99.66,100.0,10267,10855,+,23943,1,589,589,589,1054,0.0
seq_73,seq_73,ColE1,99.491,100.0,20597,21185,-,23943,589,1,589,589,1049,0.0
seq_73,seq_73,ColE1,99.491,100.0,3206,3794,+,23943,1,589,589,589,1049,0.0
seq_73,seq_73,Col(pHAD28)_1__KU674895,89.313,100.0,6535,6665,-,23943,131,1,131,131,174,2.93e-43
seq_74,seq_74,ColE1,99.66,100.0,10785,11373,-,15900,589,1,589,589,1054,0.0
seq_74,seq_74,ColE1,99.66,100.0,8351,8939,-,15900,589,1,589,589,1054,0.0
seq_74,seq_74,ColE1,99.66,100.0,4146,4734,-,15900,589,1,589,589,1054,0.0
seq_75,seq_75,ColE1,99.66,100.0,6212,6800,+,20613,1,589,589,589,1054,0.0
seq_75,seq_75,ColE1,99.66,100.0,8809,9397,-,20613,589,1,589,589,1054,0.0
seq_76,seq_76,ColE1,99.66,100.0,7979,8567,-,10082,589,1,589,589,1054,0.0
seq_77,seq_77,ColE1,99.66,100.0,3964,4552,-,10021,589,1,589,589,1054,0.0
seq_77,seq_77,Col(pHAD28)_1__KU674895,89.313,100.0,8808,8938,-,10021,131,1,131,131,174,1.23e-43
seq_79,seq_79,ColE1,99.66,100.0,11337,11925,-,15178,589,1,589,589,1054,0.0
seq_79,seq_79,ColE1,99.66,100.0,4994,5582,-,15178,589,1,589,589,1054,0.0
seq_79,seq_79,Col(pHAD28)_1__KU674895,89.313,100.0,7099,7229,+,15178,1,131,131,131,174,1.8600000000000002e-43
seq_8,seq_8,ColE1,99.66,100.0,13345,13933,+,20670,1,589,589,589,1054,0.0
seq_80,seq_80,ColE1,99.66,100.0,2101,2689,-,10709,589,1,589,589,1054,0.0
seq_80,seq_80,ColE1,99.491,100.0,3915,4503,-,10709,589,1,589,589,1049,0.0
seq_80,seq_80,Col(pHAD28)_1__KU674895,89.313,100.0,1812,1942,+,10709,1,131,131,131,174,1.3100000000000001e-43
seq_81,seq_81,ColE1,99.66,100.0,4064,4652,+,19671,1,589,589,589,1054,0.0
seq_81,seq_81,ColE1,99.491,100.0,16272,16860,+,19671,1,589,589,589,1049,0.0
seq_83,seq_83,ColE1,99.66,100.0,10149,10737,-,15531,589,1,589,589,1054,0.0
seq_83,seq_83,ColE1,99.491,100.0,6856,7444,-,15531,589,1,589,589,1049,0.0
seq_83,seq_83,Col(pHAD28)_1__KU674895,89.313,100.0,14401,14531,-,15531,131,1,131,131,174,1.91e-43
seq_84,seq_84,ColE1,99.66,100.0,6185,6773,-,17236,589,1,589,589,1054,0.0
seq_85,seq_85,ColE1,99.66,100.0,2347,2935,-,14359,589,1,589,589,1054,0.0
seq_86,seq_86,ColE1,99.66,100.0,16325,16913,-,19464,589,1,589,589,1054,0.0
seq_86,seq_86,ColE1,99.66,100.0,5213,5801,+,19464,1,589,589,589,1054,0.0
seq_86,seq_86,ColE1,99.66,100.0,7308,7896,-,19464,589,1,589,589,1054,0.0
seq_86,seq_86,ColE1,99.66,100.0,13245,13833,+,19464,1,589,589,589,1054,0.0
seq_86,seq_86,Col(pHAD28)_1__KU674895,89.313,100.0,18516,18646,-,19464,131,1,131,131,174,2.39e-43
seq_87,seq_87,ColE1,99.66,100.0,8163,8751,+,16630,1,589,589,589,1054,0.0
seq_87,seq_87,Col(pHAD28)_1__KU674895,89.313,100.0,10531,10661,-,16630,131,1,131,131,174,2.04e-43
seq_88,seq_88,ColE1,99.83,100.0,8738,9326,-,11792,589,1,589,589,1058,0.0
seq_89,seq_89,ColE1,99.66,100.0,14715,15303,-,17045,589,1,589,589,1054,0.0
seq_89,seq_89,ColE1,99.66,100.0,2810,3398,-,17045,589,1,589,589,1054,0.0
seq_89,seq_89,Col(pHAD28)_1__KU674895,89.313,100.0,6246,6376,+,17045,1,131,131,131,174,2.09e-43
seq_9,seq_9,ColE1,99.83,100.0,3067,3655,+,14851,1,589,589,589,1058,0.0
seq_9,seq_9,ColE1,99.66,100.0,11777,12365,+,14851,1,589,589,589,1054,0.0
seq_90,seq_90,ColE1,99.66,100.0,6504,7092,-,15078,589,1,589,589,1054,0.0
seq_90,seq_90,Col(pHAD28)_1__KU674895,89.313,100.0,13928,14058,-,15078,131,1,131,131,174,1.85e-43
seq_91,seq_91,ColE1,99.66,100.0,926,1514,+,10452,1,589,589,589,1054,0.0
seq_92,seq_92,ColE1,99.66,100.0,1552,2140,+,23778,1,589,589,589,1054,0.0
seq_92,seq_92,ColE1,99.66,100.0,21234,21822,+,23778,1,589,589,589,1054,0.0
seq_92,seq_92,Col(pHAD28)_1__KU674895,89.313,100.0,12528,12658,-,23778,131,1,131,131,174,2.9100000000000002e-43
seq_93,seq_93,ColE1,99.66,100.0,3971,4559,-,11915,589,1,589,589,1054,0.0
seq_93,seq_93,ColE1,99.66,100.0,10015,10603,+,11915,1,589,589,589,1054,0.0
seq_94,seq_94,ColE1,99.66,100.0,8137,8725,-,13241,589,1,589,589,1054,0.0
seq_95,seq_95,Col(pHAD28)_1__KU674895,89.313,100.0,6136,6266,-,6644,131,1,131,131,174,8.14e-44
seq_96,seq_96,ColE1,99.66,100.0,7060,7648,+,9940,1,589,589,589,1054,0.0
seq_97,seq_97,ColE1,99.66,100.0,13339,13927,-,17178,589,1,589,589,1054,0.0
seq_97,seq_97,ColE1,99.66,100.0,9779,10367,+,17178,1,589,589,589,1054,0.0
seq_97,seq_97,Col(pHAD28)_1__KU674895,89.313,100.0,10942,11072,-,17178,131,1,131,131,174,2.11e-43
seq_97,seq_97,Col(pHAD28)_1__KU674895,89.313,100.0,2810,2940,-,17178,131,1,131,131,174,2.11e-43
seq_98,seq_98,ColE1,99.66,100.0,4348,4936,-,12600,589,1,589,589,1054,0.0
seq_98,seq_98,Col(pHAD28)_1__KU674895,89.313,100.0,9004,9134,-,12600,131,1,131,131,174,1.5500000000000002e-43
seq_98,seq_98,Col(pHAD28)_1__KU674895,89.313,100.0,6183,6313,-,12600,131,1,131,131,174,1.5500000000000002e-43
seq_99,seq_99,ColE1,99.66,100.0,12610,13198,+,18182,1,589,589,589,1054,0.0
seq_99,seq_99,ColE1,99.66,100.0,3767,4355,-,18182,589,1,589,589,1054,0.0
seq_99,seq_99,ColE1,99.66,100.0,1874,2462,-,18182,589,1,589,589,1054,0.0
