sequence,qseqid,ori_type,pct_identity,pct_cov_subject,q_start,q_end,strand,qlen,sstart,send,slen,length,bitscore,evalue
seq_31,seq_31,ColE1,99.83,100.0,2127,2715,+,7064,1,589,589,589,1058,0.0
seq_32,seq_32,ColE1,99.83,100.0,1619,2207,+,6915,1,589,589,589,1058,0.0
seq_33,seq_33,ColE1,99.83,100.0,1601,2189,+,7011,1,589,589,589,1058,0.0
seq_34,seq_34,ColE1,99.83,100.0,1971,2559,+,6980,1,589,589,589,1058,0.0
seq_35,seq_35,ColE1,99.83,100.0,2177,2765,+,6949,1,589,589,589,1058,0.0
seq_36,seq_36,ColE1,99.83,100.0,1850,2438,+,6981,1,589,589,589,1058,0.0
seq_37,seq_37,ColE1,99.83,100.0,2005,2593,+,6992,1,589,589,589,1058,0.0
seq_38,seq_38,ColE1,99.83,100.0,1800,2388,+,6956,1,589,589,589,1058,0.0
seq_39,seq_39,ColE1,99.491,100.0,1498,2086,-,6732,589,1,589,589,1049,0.0
seq_4,seq_4,ColE1,99.83,100.0,2172,2760,+,7100,1,589,589,589,1058,0.0
seq_40,seq_40,ColE1,99.83,100.0,2188,2776,+,7025,1,589,589,589,1058,0.0
seq_41,seq_41,ColE1,99.83,100.0,1885,2473,+,7020,1,589,589,589,1058,0.0
seq_42,seq_42,ColE1,99.83,100.0,1723,2311,+,6823,1,589,589,589,1058,0.0
seq_43,seq_43,ColE1,99.83,100.0,1789,2377,+,6971,1,589,589,589,1058,0.0
seq_44,seq_44,ColE1,99.83,100.0,1707,2295,+,6984,1,589,589,589,1058,0.0
seq_45,seq_45,ColE1,99.83,100.0,1947,2535,+,7142,1,589,589,589,1058,0.0
seq_46,seq_46,ColE1,99.83,100.0,1852,2440,+,6987,1,589,589,589,1058,0.0
seq_47,seq_47,ColE1,99.83,100.0,1956,2544,+,7127,1,589,589,589,1058,0.0
seq_48,seq_48,ColE1,99.83,100.0,2253,2841,+,7192,1,589,589,589,1058,0.0
seq_49,seq_49,ColE1,99.83,100.0,1817,2405,+,6963,1,589,589,589,1058,0.0
seq_5,seq_5,ColE1,99.83,100.0,1862,2450,+,7146,1,589,589,589,1058,0.0
seq_50,seq_50,ColE1,99.83,100.0,2668,3256,+,8073,1,589,589,589,1058,0.0
seq_51,seq_51,ColE1,99.83,100.0,2668,3256,+,8063,1,589,589,589,1058,0.0
seq_52,seq_52,ColE1,99.83,100.0,2668,3256,+,8084,1,589,589,589,1058,0.0
seq_53,seq_53,ColE1,99.83,100.0,2489,3077,+,7928,1,589,589,589,1058,0.0
seq_54,seq_54,ColE1,99.83,100.0,2668,3256,+,8111,1,589,589,589,1058,0.0
seq_55,seq_55,ColE1,99.83,100.0,2668,3256,+,8035,1,589,589,589,1058,0.0
seq_56,seq_56,ColE1,99.83,100.0,2477,3065,+,7897,1,589,589,589,1058,0.0
seq_57,seq_57,ColE1,99.83,100.0,2668,3256,+,8095,1,589,589,589,1058,0.0
seq_58,seq_58,ColE1,99.83,100.0,2668,3256,+,8079,1,589,589,589,1058,0.0
seq_59,seq_59,ColE1,99.83,100.0,2668,3256,+,8031,1,589,589,589,1058,0.0
seq_6,seq_6,ColE1,99.83,100.0,1863,2451,+,7159,1,589,589,589,1058,0.0
seq_60,seq_60,ColE1,99.83,100.0,2668,3256,+,8087,1,589,589,589,1058,0.0
seq_61,seq_61,ColE1,99.83,100.0,2668,3256,+,8038,1,589,589,589,1058,0.0
seq_63,seq_63,ColE1,99.83,100.0,2350,2938,+,7774,1,589,589,589,1058,0.0
seq_64,seq_64,ColE1,99.83,100.0,2668,3256,+,8039,1,589,589,589,1058,0.0
seq_65,seq_65,ColE1,99.83,100.0,2668,3256,+,8050,1,589,589,589,1058,0.0
seq_66,seq_66,ColE1,99.83,100.0,2668,3256,+,8079,1,589,589,589,1058,0.0
seq_67,seq_67,ColE1,99.83,100.0,2668,3256,+,8070,1,589,589,589,1058,0.0
seq_68,seq_68,ColE1,99.83,100.0,2668,3256,+,8099,1,589,589,589,1058,0.0
seq_69,seq_69,ColE1,99.83,100.0,2668,3256,+,8049,1,589,589,589,1058,0.0
seq_7,seq_7,ColE1,99.83,100.0,2165,2753,+,6981,1,589,589,589,1058,0.0
seq_70,seq_70,ColE1,99.83,100.0,2668,3256,+,8106,1,589,589,589,1058,0.0
seq_71,seq_71,ColE1,99.83,100.0,2668,3256,+,8017,1,589,589,589,1058,0.0
seq_72,seq_72,ColE1,99.83,100.0,2668,3256,+,8086,1,589,589,589,1058,0.0
seq_73,seq_73,ColE1,99.83,100.0,2668,3256,+,8035,1,589,589,589,1058,0.0
seq_74,seq_74,ColE1,99.83,100.0,2419,3007,+,7420,1,589,589,589,1058,0.0
seq_75,seq_75,ColE1,99.83,100.0,2668,3256,+,8022,1,589,589,589,1058,0.0
seq_76,seq_76,ColE1,99.83,100.0,2674,3262,+,8051,1,589,589,589,1058,0.0
seq_77,seq_77,ColE1,99.83,100.0,2477,3065,+,7913,1,589,589,589,1058,0.0
seq_78,seq_78,ColE1,99.83,100.0,2415,3003,+,7787,1,589,589,589,1058,0.0
seq_79,seq_79,ColE1,99.83,100.0,2674,3262,+,8032,1,589,589,589,1058,0.0
seq_8,seq_8,ColE1,99.83,100.0,1866,2454,+,7010,1,589,589,589,1058,0.0
seq_80,seq_80,ColE1,99.83,100.0,2668,3256,+,8040,1,589,589,589,1058,0.0
seq_81,seq_81,ColE1,99.83,100.0,2350,2938,+,7769,1,589,589,589,1058,0.0
seq_82,seq_82,ColE1,99.83,100.0,2668,3256,+,8095,1,589,589,589,1058,0.0
seq_83,seq_83,ColE1,99.83,100.0,2668,3256,+,8040,1,589,589,589,1058,0.0
seq_84,seq_84,ColE1,99.83,100.0,2499,3087,+,7899,1,589,589,589,1058,0.0
seq_85,seq_85,ColE1,99.83,100.0,2668,3256,+,8049,1,589,589,589,1058,0.0
seq_86,seq_86,ColE1,99.83,100.0,2674,3262,+,8055,1,589,589,589,1058,0.0
seq_87,seq_87,ColE1,99.83,100.0,2679,3267,+,8045,1,589,589,589,1058,0.0
seq_88,seq_88,ColE1,99.83,100.0,2674,3262,+,8034,1,589,589,589,1058,0.0
seq_89,seq_89,ColE1,99.83,100.0,2477,3065,+,7895,1,589,589,589,1058,0.0
seq_9,seq_9,ColE1,99.83,100.0,1718,2306,+,6980,1,589,589,589,1058,0.0
seq_90,seq_90,ColE1,99.83,100.0,2668,3256,+,8110,1,589,589,589,1058,0.0
seq_91,seq_91,ColE1,99.83,100.0,2477,3065,+,7891,1,589,589,589,1058,0.0
seq_92,seq_92,ColE1,99.83,100.0,2372,2960,+,7790,1,589,589,589,1058,0.0
seq_93,seq_93,ColE1,99.83,100.0,2668,3256,+,8073,1,589,589,589,1058,0.0
seq_94,seq_94,ColE1,99.83,100.0,2690,3278,+,8090,1,589,589,589,1058,0.0
seq_95,seq_95,ColE1,99.83,100.0,2668,3256,+,8055,1,589,589,589,1058,0.0
seq_96,seq_96,ColE1,99.83,100.0,2668,3256,+,8021,1,589,589,589,1058,0.0
seq_97,seq_97,ColE1,99.83,100.0,2477,3065,+,7904,1,589,589,589,1058,0.0
seq_98,seq_98,ColE1,99.83,100.0,2668,3256,+,8082,1,589,589,589,1058,0.0
seq_99,seq_99,ColE1,99.83,100.0,2668,3256,+,8042,1,589,589,589,1058,0.0
